# TITAN 3C TRANSTAGE DEB (43453), e: 0.0991889, p: 29907.5, a: 37898.4
# FREGAT DEB (45635), e: 0.199661, p: 474.246, a: 3893.18
# DELTA 2 R/B (40060), e: 0.306813, p: 2379.3, a: 10131.6
# ATLAS 5 CENTAUR DEB (44008), e: 0.397373, p: 10702.9, a: 33229.3
# ATLAS 5 CENTAUR DEB (43955), e: 0.499773, p: 7237.65, a: 34444.5
# FALCON 9 R/B (44869), e: 0.60021, p: 280.274, a: 20273
# BREEZE-M DEB (TANK) (40260), e: 0.699996, p: 955.296, a: 35177.3
# BREEZE-M R/B (41582), e: 0.801434, p: 1368.97, a: 63905.1
# MMS 1 (40482), e: 0.862811, p: 6958.97, a: 174719
Index	 0.1	 0.2	 0.3	 0.4	 0.5	 0.6	 0.7	 0.8	 0.9
784	0.92645	0.809529	1.41389	3.53841	1.06454	0.41063	0.105144	0.316952	0.10953	784
785	0.925521	0.809841	1.41065	3.86778	1.06411	0.41022	0.0996498	0.323212	0.111167	785
786	0.924548	0.810146	1.40745	4.24891	1.06367	0.410777	0.09423	0.329339	0.1128	786
787	0.923549	0.810444	1.40431	4.69503	1.06321	0.411004	0.0888836	0.335233	0.114427	787
788	0.922508	0.810734	1.40051	5.22428	1.06273	0.410575	0.0836092	0.340904	0.11605	788
789	0.921465	0.811017	1.39676	5.86226	1.06223	0.411143	0.0784055	0.346408	0.117668	789
790	0.920378	0.810896	1.39376	6.64625	1.06172	0.411371	0.0732714	0.351621	0.119281	790
791	0.919248	0.810612	1.39081	7.63281	1.06118	0.410923	0.0682055	0.356686	0.120891	791
792	0.918095	0.811827	1.3879	8.91428	1.06062	0.411502	0.0632067	0.361566	0.122496	792
793	0.916918	0.812083	1.38503	10.6411	1.0628	0.41173	0.0582738	0.366271	0.124097	793
794	0.915694	0.812333	1.3822	13.0931	1.06206	0.411263	0.0534056	0.370807	0.125696	794
795	0.914425	0.812576	1.37941	16.8524	1.05884	0.411852	0.0486011	0.375233	0.126258	795
796	0.913129	0.812813	1.37666	23.3397	1.0582	0.41208	0.043859	0.379401	0.128899	796
797	0.911784	0.812656	1.37395	37.1784	1.05755	0.412081	0.0391785	0.383473	0.130481	797
798	0.910396	0.812341	1.37128	86.0125	1.05687	0.412308	0.034558	0.387402	0.132063	798
799	0.908958	0.813487	1.36865	196.573	1.05618	0.41242	0.0299983	0.391195	0.133646	799
800	0.907477	0.813699	1.36605	53.0907	1.05546	0.412414	0.0254944	0.394914	0.13523	800
801	0.905942	0.813905	1.36348	30.3599	1.05472	0.412641	0.0210492	0.398568	0.136816	801
802	0.904354	0.814106	1.36096	21.4129	1.05396	0.412123	0.0166626	0.401803	0.138404	802
803	0.902709	0.814301	1.35846	16.64	1.05318	0.412736	0.0123286	0.405099	0.139993	803
804	0.901003	0.81449	1.356	13.6747	1.05238	0.412961	0.00810632	0.408281	0.141296	804
805	0.899234	0.814298	1.35357	11.6542	1.05156	0.412423	0.00942775	0.411355	0.14312	805
806	0.897403	0.813954	1.35243	10.1893	1.05071	0.413044	0.145547	0.414388	0.144694	806
807	0.895493	0.815023	1.35006	9.07856	1.04985	0.413267	0.00447516	0.41719	0.146269	807
808	0.893513	0.81519	1.34772	8.20749	1.04896	0.412709	0.00854651	0.419959	0.147842	808
809	0.89146	0.815351	1.34541	7.50609	1.04805	0.413337	0.0125642	0.422634	0.149416	809
810	0.889317	0.815507	1.34313	6.92921	1.04711	0.413558	0.0165365	0.425216	0.15099	810
811	0.887076	0.815658	1.34028	6.44642	1.04616	0.41298	0.0204601	0.42778	0.152563	811
812	0.884748	0.815441	1.33745	6.03645	1.04518	0.413615	0.024334	0.430332	0.154138	812
813	0.882329	0.815077	1.33527	5.68399	1.04418	0.413833	0.0281633	0.432444	0.155712	813
814	0.879781	0.81608	1.33311	5.37774	1.04543	0.413233	0.0319454	0.434689	0.157288	814
815	0.877129	0.81621	1.33098	5.10918	1.04426	0.413874	0.0356827	0.436856	0.158868	815
816	0.874354	0.816336	1.32888	4.87308	1.04103	0.414089	0.0393757	0.438947	0.160445	816
817	0.87146	0.816457	1.32681	4.66251	1.03993	0.414036	0.043025	0.44104	0.162024	817
818	0.868397	0.816573	1.32476	4.47301	1.03881	0.414248	0.0466313	0.443143	0.163605	818
819	0.865196	0.816334	1.32274	4.30224	1.03766	0.414325	0.0501952	0.44479	0.165187	819
820	0.861848	0.815954	1.32074	4.14756	1.03649	0.414263	0.0537175	0.446602	0.16677	820
821	0.858309	0.81606	1.31877	4.0068	1.0353	0.41447	0.0571988	0.448348	0.168356	821
822	0.854558	0.816989	1.31682	3.87817	1.03408	0.413813	0.0606399	0.450031	0.169944	822
823	0.850619	0.817082	1.3149	3.76017	1.03283	0.414467	0.0640414	0.451733	0.171534	823
824	0.846476	0.81717	1.313	3.64983	1.03156	0.414669	0.0674039	0.453214	0.173122	824
825	0.842049	0.817254	1.31113	3.54953	1.03026	0.41399	0.0707281	0.454718	0.174715	825
826	0.837376	0.817333	1.30928	3.4566	1.02894	0.414647	0.0740146	0.456165	0.176313	826
827	0.831477	0.817074	1.30745	3.37028	1.02759	0.414844	0.0772639	0.457558	0.177913	827
828	0.827149	0.816679	1.30565	3.28986	1.02622	0.414142	0.0804768	0.458981	0.179517	828
829	0.821494	0.817545	1.30493	3.21479	1.02481	0.414802	0.0836538	0.460442	0.181123	829
830	0.815476	0.817607	1.30316	3.14453	1.02338	0.414992	0.0867956	0.461419	0.182733	830
831	0.809057	0.817665	1.30142	3.07864	1.02193	0.414267	0.0899025	0.462606	0.184346	831
832	0.802143	0.817719	1.2997	3.01673	1.02044	0.414929	0.0929753	0.463744	0.185963	832
833	0.794668	0.817768	1.29749	2.95844	1.01893	0.415113	0.0960145	0.464836	0.187584	833
834	0.786633	0.817495	1.29531	2.90348	1.01738	0.414364	0.0990206	0.465971	0.189209	834
835	0.777962	0.817092	1.29366	2.85156	1.01758	0.415027	0.101994	0.466882	0.190837	835
836	0.768487	0.817894	1.29204	2.80244	1.01588	0.415203	0.104936	0.46784	0.19247	836
837	0.758191	0.817927	1.29044	2.7559	1.01258	0.415074	0.107846	0.468755	0.194117	837
838	0.746926	0.817957	1.28885	2.71175	1.01092	0.415245	0.110725	0.469628	0.195759	838
839	0.734579	0.817984	1.28729	2.66979	1.00923	0.415261	0.113574	0.470461	0.197405	839
840	0.720889	0.818006	1.28575	2.63062	1.00751	0.415119	0.116392	0.471348	0.199056	840
841	0.705734	0.818024	1.28424	2.5931	1.00575	0.41528	0.119182	0.47201	0.200712	841
842	0.688854	0.817737	1.28274	2.55684	1.00397	0.414468	0.121942	0.472727	0.202372	842
843	0.66987	0.817327	1.28126	2.52223	1.00215	0.415128	0.124674	0.473408	0.204038	843
844	0.648368	0.818058	1.27981	2.48915	1.0003	0.41528	0.127377	0.474052	0.205708	844
845	0.623895	0.818061	1.27837	2.45752	0.99841	0.414443	0.130053	0.474758	0.207384	845
846	0.595769	0.818062	1.27696	2.42723	0.996488	0.415101	0.131845	0.475531	0.209065	846
847	0.563008	0.818058	1.27556	2.3982	0.994531	0.415242	0.13446	0.475778	0.21074	847
848	0.524484	0.818051	1.27419	2.36924	0.992537	0.41438	0.137049	0.476287	0.212429	848
849	0.478483	0.817755	1.27284	2.34252	0.990505	0.415034	0.139612	0.419801	0.214126	849
850	0.422618	0.817342	1.2715	2.31685	0.988435	0.415164	0.142151	0.477243	0.215829	850
851	0.353258	0.818009	1.27019	2.29218	0.986325	0.414276	0.144665	0.477756	0.217538	851
852	0.264948	0.817988	1.26976	2.26843	0.984175	0.414926	0.147155	0.478039	0.219252	852
853	0.148661	0.817964	1.26848	2.24556	0.981982	0.415044	0.149622	0.478393	0.220973	853
854	0.0114303	0.817937	1.26722	2.22353	0.979746	0.41413	0.146796	0.478718	0.222699	854
855	0.245755	0.817906	1.26599	2.20229	0.977464	0.414774	0.154499	0.479015	0.224432	855
856	0.621542	0.817871	1.26436	2.18179	0.976369	0.414879	0.156896	0.479386	0.226171	856
857	1.32232	0.817567	1.26276	2.162	0.973967	0.414647	0.159271	0.479837	0.227917	857
858	3.08996	0.817153	1.26159	2.14288	0.971461	0.414743	0.161624	0.479742	0.229669	858
859	16.1312	0.817749	1.26045	2.12439	0.967852	0.414667	0.163956	0.479932	0.231427	859
860	8.8211	0.817702	1.25932	2.10652	0.965317	0.414417	0.166267	0.480097	0.233212	860
861	4.18436	0.817651	1.25822	2.08922	0.962723	0.414498	0.168557	0.480237	0.234984	861
862	2.99888	0.817597	1.25714	2.07247	0.960069	0.413511	0.170827	0.480457	0.236763	862
863	2.45666	0.81754	1.25608	2.05625	0.95735	0.414135	0.173077	0.480444	0.238548	863
864	2.14598	0.817231	1.25504	2.04109	0.954564	0.414201	0.175308	0.480512	0.240341	864
865	1.94434	0.816818	1.25402	2.02623	0.951705	0.413187	0.177519	0.480558	0.24214	865
866	1.80313	0.817351	1.25303	2.01143	0.948771	0.413801	0.179711	0.480581	0.243947	866
867	1.69867	0.817282	1.25205	1.99706	0.945755	0.413851	0.181885	0.480582	0.245761	867
868	1.61838	0.817209	1.2511	1.98311	0.942652	0.412807	0.18404	0.480668	0.247582	868
869	1.55447	0.817134	1.25017	1.96956	0.939457	0.41341	0.186178	0.48052	0.249391	869
870	1.50262	0.817055	1.24927	1.95639	0.936161	0.413443	0.188298	0.480458	0.251221	870
871	1.45976	0.816974	1.24838	1.94358	0.932758	0.41237	0.1904	0.480375	0.253063	871
872	1.42359	0.81666	1.24752	1.93021	0.929239	0.412961	0.192485	0.480272	0.254913	872
873	1.39258	0.816251	1.24669	1.9181	0.925593	0.412975	0.194554	0.480258	0.267413	873
874	1.36589	0.816711	1.24587	1.9063	0.921811	0.411873	0.196606	0.480338	0.258594	874
875	1.34272	0.816618	1.24574	1.89482	0.917879	0.41245	0.198642	0.479849	0.260463	875
876	1.32214	0.816522	1.24497	1.88363	0.913783	0.412444	0.200663	0.479671	0.262339	876
877	1.30398	0.816422	1.24422	1.87273	0.910225	0.412073	0.202667	0.479474	0.264223	877
878	1.28777	0.81632	1.24349	1.8621	0.905727	0.412053	0.204657	0.47926	0.266114	878
879	1.27332	0.816004	1.24248	1.85173	0.90098	0.411846	0.206631	0.479138	0.268013	879
880	1.26006	0.815599	1.2415	1.84162	0.895404	0.411451	0.208591	0.478779	0.269919	880
881	1.24813	0.815996	1.24086	1.83175	0.890196	0.41141	0.210536	0.478514	0.271833	881
882	1.23736	0.815882	1.24024	1.82212	0.884683	0.410225	0.212467	0.478232	0.273786	882
883	1.22742	0.815765	1.23965	1.81271	0.878829	0.410759	0.214384	0.477934	0.275716	883
884	1.21816	0.815646	1.23909	1.80353	0.872589	0.410695	0.216287	0.477619	0.277653	884
885	1.20973	0.815523	1.22416	1.79455	0.86591	0.409478	0.218177	0.477401	0.279599	885
886	1.20204	0.815205	1.23806	1.78578	0.858731	0.409993	0.220053	0.476945	0.281552	886
887	1.19471	0.814806	1.23758	1.7772	0.850977	0.409904	0.221917	0.476585	0.283513	887
888	1.18799	0.815139	1.23713	1.7693	0.842559	0.408656	0.223768	0.47621	0.285481	888
889	1.18173	0.815005	1.23671	1.76143	0.834818	0.409149	0.225607	0.475821	0.287458	889
890	1.17598	0.814869	1.23631	1.75339	0.823315	0.409035	0.227433	0.47553	0.289442	890
891	1.1704	0.814729	1.23595	1.74553	0.812147	0.407753	0.229248	0.475339	0.291405	891
892	1.16525	0.814587	1.23561	1.73784	0.799709	0.408224	0.231051	0.47457	0.293398	892
893	1.16053	0.814442	1.23531	1.7303	0.785741	0.408084	0.232842	0.474126	0.295405	893
894	1.15599	0.814123	1.23504	1.72292	0.76991	0.406767	0.234622	0.473668	0.29742	894
895	1.15157	0.813731	1.2348	1.71568	0.751779	0.407214	0.236391	0.473198	0.299444	895
896	1.14751	0.81399	1.23459	1.70781	0.730769	0.407046	0.238149	0.472826	0.301475	896
897	1.14379	0.813834	1.23488	1.70087	0.706087	0.406492	0.239897	0.472219	0.303515	897
898	1.14003	0.813674	1.23473	1.69406	0.676852	0.406304	0.241634	0.471711	0.305562	898
899	1.13658	0.813513	1.23462	1.68738	0.640993	0.405917	0.243361	0.47119	0.307617	899
900	1.1333	0.813348	1.23454	1.68084	0.596365	0.405331	0.245078	0.470658	0.309681	900
901	1.13029	0.813028	1.23427	1.67441	0.539105	0.405112	0.246785	0.470227	0.311752	901
902	1.12721	0.812643	1.23405	1.6681	0.463299	0.4037	0.248483	0.4699	0.313831	902
903	1.12437	0.812837	1.23408	1.66191	0.357662	0.404074	0.250172	0.468994	0.315919	903
904	1.12178	0.812661	1.23416	1.65584	0.200121	0.403823	0.251851	0.468416	0.31806	904
905	1.11908	0.812482	1.23427	1.64987	0.0602426	0.402374	0.253521	0.467828	0.320164	905
906	1.11661	0.8123	1.23442	1.64401	0.573189	0.402716	0.255183	0.467229	0.322276	906
907	1.11424	0.812116	1.23461	1.63825	2.05311	0.402431	0.256836	0.466732	0.324396	907
908	1.1121	0.811928	1.23484	1.63259	50.3512	0.400944	0.258481	0.466001	0.326525	908
909	1.1098	0.811609	1.23511	1.62702	4.4402	0.401253	0.260117	0.465371	0.328661	909
910	1.10772	0.811231	1.23543	1.62156	2.66526	0.400932	0.261746	0.464732	0.330806	910
911	1.10584	0.811349	1.23579	1.61618	2.09806	0.399405	0.263367	0.464083	0.332958	911
912	1.10393	0.811151	1.23619	1.61131	1.81899	0.399679	0.26498	0.463424	0.335119	912
913	1.10194	0.810949	1.23664	1.6064	1.65312	0.399321	0.266586	0.462868	0.337287	913
914	1.10016	0.810744	1.23713	1.60128	1.54322	0.397754	0.268184	0.462078	0.339422	914
915	1.09857	0.810537	1.23767	1.59624	1.46521	0.39799	0.269776	0.461392	0.341595	915
916	1.09679	0.810217	1.23827	1.59128	1.40681	0.397592	0.27136	0.460697	0.343787	916
917	1.09519	0.809846	1.23891	1.5864	1.36198	0.396797	0.272938	0.459993	0.345987	917
918	1.09366	0.809897	1.2396	1.58159	1.32618	0.396371	0.274509	0.459392	0.348195	918
919	1.0923	0.809678	1.24034	1.57686	1.29697	0.39574	0.276074	0.458896	0.350411	919
920	1.09074	0.809456	1.24142	1.57151	1.2729	0.394903	0.277632	0.45783	0.352635	920
921	1.08935	0.809231	1.24226	1.56692	1.25272	0.394435	0.279185	0.457093	0.354867	921
922	1.08814	0.809003	1.24316	1.5624	1.23579	0.392754	0.280731	0.493969	0.357107	922
923	1.08686	0.808772	1.24412	1.55794	1.22113	0.392878	0.282272	0.455594	0.359354	923
924	1.08546	0.808451	1.24502	1.55355	1.20848	0.392365	0.283807	0.454944	0.36161	924
925	1.08425	0.808087	1.24598	1.54922	1.19747	0.39064	0.285336	0.454065	0.363874	925
926	1.0832	0.808061	1.24713	1.54495	1.18786	0.390717	0.286861	0.453289	0.366145	926
927	1.08193	0.807818	1.24834	1.54074	1.17941	0.390157	0.28838	0.452506	0.368487	927
928	1.08082	0.807572	1.24962	1.53659	1.17197	0.388385	0.289894	0.451716	0.370775	928
929	1.07975	0.807323	1.25096	1.5325	1.1654	0.388413	0.291403	0.450918	0.373071	929
930	1.07885	0.80707	1.25238	1.52845	1.15958	0.387802	0.290107	0.450224	0.375375	930
931	1.0777	0.806747	1.25386	1.52447	1.15441	0.385983	0.294445	0.449303	0.377687	931
932	1.07672	0.806389	1.25542	1.52053	1.14983	0.385958	0.295926	0.448486	0.380006	932
933	1.07591	0.806294	1.25706	1.51665	1.14577	0.385296	0.297406	0.447662	0.382333	933
934	1.07499	0.806029	1.25877	1.51282	1.14216	0.383427	0.298886	0.446831	0.384668	934
935	1.07394	0.805761	1.26056	1.50903	1.13897	0.383346	0.300364	0.446103	0.387011	935
936	1.07307	0.805489	1.26244	1.50566	1.13615	0.382629	0.301842	0.44548	0.389305	936
937	1.07236	0.805214	1.2644	1.50221	1.13366	0.380709	0.30332	0.444303	0.391648	937
938	1.07139	0.804889	1.26645	1.49856	1.13148	0.38057	0.304797	0.443448	0.394013	938
939	1.07058	0.804535	1.26859	1.49496	1.12958	0.379795	0.306275	0.442587	0.396385	939
940	1.0698	0.80437	1.27082	1.49139	1.1252	0.378623	0.307196	0.441721	0.398765	940
941	1.06918	0.804082	1.27315	1.48787	1.12581	0.377809	0.309185	0.440956	0.401153	941
942	1.06829	0.799653	1.27558	1.48439	1.1246	0.375799	0.310644	0.439972	0.403548	942
943	1.06756	0.803506	1.2782	1.48095	1.12423	0.375554	0.312099	0.439089	0.405951	943
944	1.067	0.803205	1.28083	1.47696	1.12339	0.374677	0.313551	0.438201	0.408361	944
945	1.06633	0.802901	1.28358	1.4736	1.12272	0.372611	0.315001	0.437308	0.410779	945
946	1.0655	0.802572	1.28643	1.47028	1.12221	0.372298	0.316448	0.436516	0.413204	946
947	1.06484	0.802224	1.28939	1.467	1.12184	0.371356	0.317892	0.435827	0.415636	947
948	1.06435	0.80197	1.29235	1.46375	1.12161	0.369231	0.319334	0.434599	0.418076	948
949	1.06358	0.801653	1.29575	1.46054	1.1215	0.368845	0.320774	0.433686	0.420606	949
950	1.06297	0.801332	1.29911	1.45736	1.1215	0.367834	0.322211	0.432769	0.423061	950
951	1.06238	0.801007	1.30261	1.45421	1.12162	0.365648	0.323646	0.431847	0.425524	951
952	1.06195	0.800679	1.30626	1.4511	1.12183	0.365186	0.32508	0.431025	0.427994	952
953	1.06123	0.800344	1.31006	1.44802	1.12214	0.364102	0.326511	0.42999	0.430472	953
954	1.06068	0.799995	1.31403	1.44497	1.12253	0.361853	0.32794	0.429055	0.432956	954
955	1.06029	0.799674	1.31817	1.44196	1.12301	0.361311	0.329368	0.428116	0.435448	955
956	1.05961	0.799332	1.32248	1.43897	1.12356	0.36015	0.330794	0.427172	0.437947	956
957	1.05909	0.798985	1.32651	1.43601	1.12419	0.357834	0.332219	0.426225	0.440453	957
958	1.05858	0.798635	1.33159	1.43309	1.12488	0.357207	0.333642	0.425376	0.442894	958
959	1.05824	0.798281	1.33644	1.4305	1.12563	0.355966	0.335064	0.424319	0.445395	959
960	1.05761	0.797924	1.34151	1.42784	1.12644	0.354339	0.336484	0.42336	0.447921	960
961	1.05713	0.797578	1.34678	1.42499	1.12731	0.353041	0.337904	0.422398	0.450455	961
962	1.05683	0.797226	1.35228	1.42218	1.12705	0.351537	0.339322	0.421432	0.452995	962
963	1.05639	0.796826	1.35802	1.41938	1.12805	0.349828	0.340739	0.420563	0.455542	963
964	1.05578	0.796453	1.364	1.41662	1.1302	0.348443	0.342156	0.419793	0.458096	964
965	1.05534	0.796075	1.37012	1.41388	1.13124	0.345935	0.343572	0.418513	0.460657	965
966	1.05508	0.795693	1.37663	1.41116	1.13233	0.345056	0.344987	0.417534	0.463224	966
967	1.0545	0.786979	1.38343	1.40847	1.13345	0.343578	0.346401	0.416551	0.465799	967
968	1.0541	0.794934	1.39053	1.40531	1.1346	0.358633	0.347815	0.415565	0.46838	968
969	1.0537	0.794581	1.39796	1.40267	1.13579	0.339996	0.349228	0.414675	0.470967	969
970	1.05347	0.794097	1.40582	1.40006	1.137	0.33842	0.350641	0.413585	0.473562	970
971	1.05293	0.79369	1.41405	1.39747	1.13824	0.335751	0.352054	0.41259	0.476266	971
972	1.05255	0.793278	1.42258	1.3949	1.1395	0.334657	0.353466	0.411593	0.478875	972
973	1.05235	0.792862	1.43152	1.39236	1.14078	0.332978	0.354878	0.410593	0.48149	973
974	1.052	0.792441	1.4409	1.38984	1.14208	0.330222	0.35629	0.40959	0.484112	974
975	1.05147	0.792015	1.45074	1.38734	1.1434	0.329011	0.357703	0.408682	0.48674	975
976	1.05112	0.791643	1.46109	1.38487	1.14474	0.327223	0.359115	0.407578	0.489375	976
977	1.05095	0.791282	1.47196	1.38241	1.14609	0.324375	0.360527	0.406568	0.492016	977
978	1.05045	0.790707	1.4834	1.37998	1.14746	0.323041	0.36194	0.405555	0.494663	978
979	1.05013	0.79026	1.49545	1.37757	1.14883	0.321137	0.363352	0.40454	0.497316	979
980	1.04981	0.789809	1.50816	1.37518	1.15022	0.318871	0.364766	0.403618	0.499976	980
981	1.04966	0.789352	1.52158	1.37281	1.15162	0.316886	0.366179	0.402789	0.502552	981
982	1.04918	0.78889	1.53577	1.37046	1.15302	0.3147	0.367593	0.401483	0.5052	982
983	1.04888	0.788502	1.55078	1.36839	1.15268	0.312317	0.369008	0.40046	0.507877	983
984	1.04875	0.788129	1.56669	1.36626	1.15415	0.310205	0.370423	0.399435	0.510561	984
985	1.04848	0.787471	1.58358	1.36397	1.15727	0.307087	0.371838	0.398408	0.51325	985
986	1.04801	0.786987	1.60153	1.3617	1.15869	0.305385	0.373255	0.397471	0.515946	986
987	1.04773	0.786497	1.62064	1.35946	1.16012	0.303138	0.374672	0.396349	0.518647	987
988	1.04762	0.786001	1.64062	1.35723	1.16154	0.299908	0.37609	0.395317	0.521355	988
989	1.04718	0.7855	1.6624	1.35502	1.16297	0.298053	0.377509	0.394283	0.524068	989
990	1.04692	0.78509	1.68572	1.35283	1.1644	0.295662	0.378929	0.393248	0.526788	990
991	1.04666	0.784702	1.71075	1.35067	1.16582	0.292312	0.38035	0.3923	0.529513	991
992	1.04657	0.783959	1.73792	1.34812	1.16725	0.290294	0.381772	0.391443	0.532244	992
993	1.04615	0.783433	1.76723	1.346	1.16867	0.28775	0.383195	0.390133	0.53498	993
994	1.0459	0.7829	1.79867	1.3439	1.17009	0.284273	0.384619	0.431629	0.53785	994
995	1.04583	0.782361	1.83278	1.34182	1.17151	0.282081	0.386044	0.388105	0.540599	995
996	1.04561	0.781816	1.86991	1.33976	1.17292	0.279376	0.387471	0.387059	0.543354	996
997	1.04519	0.781264	1.91046	1.33771	1.17432	0.275763	0.388899	0.386098	0.546114	997
998	1.04496	0.780824	1.95494	1.33569	1.17572	0.273386	0.390328	0.384962	0.54888	998
999	1.0449	0.780413	2.00393	1.3337	1.17712	0.270508	0.391759	0.383913	0.551652	999
