ID	Name	Eccentricity	Perigee	Res_100	Res_200	Res_300	Res_400	Res_500	Res_600	Res_700	Res_800	Res_900	Res_1000
40244	PEGASUS DEB	0.0237187	558.572	3.52861	0.882228	0.392107	0.220561	0.141159	0.0980282	0.0720206	0.0551408	0.0435685	0.0352913
40249	IRIDIUM 47 DEB	0.0001381	767.213	3.38559	0.846451	0.376206	0.211617	0.135435	0.0940527	0.0691001	0.0529048	0.0418014	0.0338588
40251	IRIDIUM 47 DEB	0.0177637	752.894	3.56159	0.890462	0.395767	0.222619	0.142477	0.098943	0.0726928	0.0556554	0.043975	0.0356196
40252	IRIDIUM 47 DEB	0.0066595	617.879	3.363	0.840804	0.373695	0.210204	0.134532	0.093425	0.068639	0.0525518	0.0415223	0.033634
40254	IRIDIUM 47 DEB	0.0201395	744.308	3.58426	0.896124	0.398285	0.224036	0.143384	0.0995723	0.0731552	0.0560093	0.0442547	0.0358465
40255	IRIDIUM 47 DEB	0.0210071	748.681	3.59761	0.899475	0.399773	0.224873	0.143919	0.0999441	0.0734283	0.0562191	0.0444197	0.0359804
40261	SJ-11-07	0.0013176	679.078	3.35617	0.839096	0.372936	0.209778	0.134258	0.0932349	0.0684994	0.0524452	0.0414385	0.0335652
40262	CZ-2C R/B	0.0046424	621.427	3.36106	0.84032	0.37348	0.210084	0.134454	0.093371	0.0685988	0.0525214	0.0414987	0.0336137
40263	CZ-2C DEB	0.010923	638.559	3.43511	0.858835	0.38171	0.214712	0.137416	0.0954283	0.0701109	0.053679	0.0424128	0.0343549
40264	CZ-2C DEB	0.0110668	638.842	3.43259	0.858207	0.381429	0.214556	0.137316	0.0953586	0.0700592	0.0536395	0.0423822	0.0343295
40265	CZ-2C DEB	0.0195172	681.006	3.54709	0.886841	0.394157	0.221714	0.141897	0.0985401	0.0723971	0.0554295	0.0437961	0.035475
40266	CZ-2C DEB	0.0189989	681.009	3.53774	0.884501	0.393118	0.22113	0.141523	0.0982805	0.0722063	0.0552831	0.0436803	0.0353815
40275	YAOGAN 22	0.0006374	1194.8	3.59414	0.898592	0.39938	0.224652	0.143778	0.0998459	0.0733562	0.0561635	0.0443762	0.0359448
40276	CZ-4C R/B	0.0142831	989.165	3.64389	0.91104	0.404912	0.227764	0.14577	0.101229	0.0743727	0.0569414	0.0449914	0.0364428
40286	SJ-11-08	0.0014459	674.123	3.35266	0.838219	0.372546	0.209558	0.134118	0.0931372	0.0684276	0.0523904	0.0413945	0.0335303
40287	CZ-2C R/B	0.0007419	670.417	3.34224	0.835613	0.371389	0.208908	0.133701	0.0928483	0.0682149	0.0522272	0.0412662	0.0334257
40288	CZ-2C DEB	0.0186365	684.717	3.53799	0.884566	0.393147	0.221146	0.141534	0.0982879	0.0722114	0.0552872	0.0436837	0.0353841
40289	CZ-2C DEB	0.0105791	640.734	3.42127	0.855377	0.380172	0.213848	0.136863	0.0950437	0.0698283	0.0534626	0.0422424	0.0342163
40290	CZ-2C DEB	0.0095026	641.699	3.42193	0.855538	0.380245	0.213888	0.136889	0.0950619	0.0698422	0.0534725	0.0422502	0.0342229
40291	CZ-2C DEB	0.0176345	680.898	3.52651	0.881691	0.391868	0.220426	0.141074	0.0979683	0.0719765	0.0551072	0.0435417	0.0352695
40298	ASNARO	0.0001829	503.06	3.26063	0.815211	0.36232	0.203807	0.130436	0.0905811	0.0665496	0.0509522	0.0402592	0.0326092
40299	HODOYOSHI 1	0.0011471	481.231	3.25572	0.81398	0.361774	0.203499	0.13024	0.0904444	0.0664493	0.0508752	0.0401976	0.0325607
40300	CHUBUSAT 1	0.0018883	480.709	3.26336	0.815892	0.362624	0.203976	0.130546	0.0906569	0.0666051	0.0509946	0.0402921	0.0326366
40301	QSAT-EOS	0.0022665	462.517	3.25148	0.812925	0.361304	0.203235	0.13007	0.0903272	0.0663631	0.0508092	0.040146	0.0325183
40302	TSUBAME	0.0037975	480.833	3.28609	0.821579	0.365151	0.205398	0.131456	0.0912889	0.0670696	0.0513502	0.0405732	0.0328641
40303	SL-24 R/B	0.0957858	481.909	4.39665	1.09936	0.48862	0.274851	0.175906	0.122157	0.0897481	0.0687135	0.0542922	0.0439768
40305	YAOGAN 23	0.0001007	506.03	3.26173	0.815482	0.362441	0.203875	0.13048	0.090611	0.0665714	0.0509693	0.0402716	0.0326205
40306	CZ-2C R/B	0.001275	412.565	3.2251	0.806328	0.358373	0.201586	0.129015	0.0895939	0.0658243	0.0503969	0.0398197	0.0322548
40310	YAOGAN 24	0.0018223	625.29	3.32835	0.832141	0.369846	0.208038	0.133145	0.0924621	0.0679316	0.0520098	0.0410945	0.0332871
40317	METEOR 2-11 DEB	0.0019617	913.259	3.47145	0.867917	0.385745	0.216983	0.13887	0.0964371	0.0708525	0.0542466	0.0428611	0.0347181
40318	METEOR 2-11 DEB	0.0016227	921.508	3.47359	0.868456	0.385984	0.217118	0.138955	0.0964972	0.0708962	0.05428	0.0428881	0.0347393
40326	IRIDIUM 91 DEB	0.0012351	471.064	3.25501	0.813804	0.361695	0.203455	0.130212	0.0904249	0.0664352	0.0508645	0.0401895	0.0325542
40327	IRIDIUM 91 DEB	0.0008898	684.498	3.35311	0.838331	0.372596	0.209587	0.134136	0.0931501	0.068437	0.0523969	0.0414005	0.0335345
40336	CBERS-4	0.0001473	769.724	3.38736	0.846894	0.376402	0.211727	0.135506	0.0941017	0.0691358	0.0529321	0.0418233	0.0338772
40337	CZ-4B R/B	0.0177131	472.775	3.42214	0.855592	0.380268	0.213902	0.136898	0.0950681	0.0698459	0.0534766	0.0422527	0.0342252
40338	YAOGAN 25A	0.0195206	943.042	3.6812	0.920371	0.409059	0.230097	0.147263	0.102266	0.0751341	0.0575249	0.0454518	0.0368167
40339	YAOGAN 25B	0.0194902	943.271	3.68094	0.920308	0.409032	0.230082	0.147253	0.102259	0.0751292	0.0575211	0.0454488	0.0368143
40340	YAOGAN 25C	0.0194891	943.278	3.68096	0.920316	0.409035	0.230084	0.147254	0.10226	0.0751302	0.0575216	0.0454492	0.0368146
40341	CZ-4C R/B	0.0354399	740.404	3.75901	0.939819	0.417707	0.234961	0.150375	0.104428	0.0767224	0.058741	0.0464126	0.0375943
40342	CZ-4C DEB	0.0208393	937.615	3.69353	0.923462	0.410434	0.230871	0.147758	0.10261	0.0753871	0.0577183	0.0456047	0.0369397
40343	CZ-4C DEB	0.0210149	935.096	3.69434	0.923657	0.41052	0.230918	0.147788	0.102631	0.0754027	0.0577299	0.0456143	0.0369472
40353	KONDOR E	8.32e-05	427.946	3.22496	0.80629	0.358356	0.201576	0.129009	0.0895898	0.0658211	0.0503943	0.0398182	0.0322535
40354	SL-27 R/B	0.003775	415.203	3.24872	0.812233	0.360998	0.203062	0.12996	0.0902501	0.0663065	0.0507662	0.0401121	0.0324907
40358	COSMOS 2502	0.0008408	894.879	3.44925	0.862366	0.383279	0.215595	0.137982	0.0958205	0.0703989	0.0538992	0.0425873	0.0344955
40360	RESURS P2	0.0007663	455.38	3.23861	0.809704	0.359874	0.20243	0.129555	0.0899696	0.0661003	0.0506076	0.039987	0.0323897
40362	YAOGAN 26	0.0007968	486.431	3.2567	0.814227	0.361883	0.203561	0.130279	0.0904715	0.0664694	0.0508908	0.0402103	0.0325709
40376	SMAP	0.0001155	678.592	3.34367	0.83597	0.371548	0.208996	0.133758	0.092888	0.0682441	0.0522498	0.0412838	0.0334403
40377	FIREBIRD 3	0.0120129	414.821	3.33269	0.833228	0.370328	0.208311	0.133319	0.0925832	0.0680207	0.0520779	0.0411483	0.0333302
40378	FIREBIRD 4	0.0120195	414.633	3.33263	0.833217	0.370323	0.208308	0.133317	0.0925814	0.0680196	0.0520775	0.0411476	0.0333294
40379	GRIFEX	0.0130355	420.316	3.34873	0.837244	0.372114	0.209315	0.133962	0.0930297	0.0683484	0.0523293	0.0413471	0.0334912
40380	EXOCUBE	0.0135622	423.437	3.35678	0.839253	0.373006	0.209818	0.134283	0.0932525	0.0685121	0.0524546	0.0414456	0.0335715
40395	DMSP 5D-2 F13 DEB	0.0030352	790.672	3.42299	0.855803	0.380362	0.213954	0.136932	0.0950915	0.0698633	0.0534893	0.0422628	0.0342332
40396	DMSP 5D-2 F13 DEB	0.0016298	815.299	3.423	0.855803	0.380362	0.213955	0.136932	0.0950919	0.0698637	0.0534896	0.0422633	0.0342332
40397	DMSP 5D-2 F13 DEB	0.0009524	816.869	3.41812	0.854583	0.37982	0.213649	0.136736	0.0949558	0.0697637	0.0534125	0.0422033	0.034184
40398	DMSP 5D-2 F13 DEB	0.0006068	831.171	3.42066	0.855221	0.380103	0.213809	0.136838	0.0950269	0.0698159	0.0534531	0.0422343	0.0342101
40399	DMSP 5D-2 F13 DEB	0.0011435	817.593	3.41905	0.854817	0.379924	0.213709	0.136774	0.0949819	0.0697829	0.0534279	0.0422146	0.034194
40400	DMSP 5D-2 F13 DEB	0.0151853	678.232	3.48276	0.870755	0.387007	0.217693	0.139323	0.0967531	0.0710836	0.0544239	0.0430019	0.0348315
40401	DMSP 5D-2 F13 DEB	0.006183	829.505	3.47596	0.86905	0.38625	0.217267	0.139052	0.0965633	0.0709448	0.0543174	0.0429176	0.034763
40402	DMSP 5D-2 F13 DEB	0.0159471	704.258	3.51785	0.879529	0.390906	0.219886	0.140728	0.0977279	0.0718002	0.0549725	0.043435	0.0351826
40403	DMSP 5D-2 F13 DEB	0.001453	810.903	3.42048	0.855177	0.380083	0.213798	0.136831	0.0950217	0.0698116	0.05345	0.0422318	0.0342086
40404	DMSP 5D-2 F13 DEB	0.0005135	831.259	3.41965	0.854966	0.37999	0.213745	0.136798	0.0949985	0.0697948	0.0534369	0.0422219	0.0341999
40405	DMSP 5D-2 F13 DEB	0.0136339	753.581	3.51609	0.87908	0.390708	0.219774	0.140656	0.0976777	0.0717637	0.0549438	0.043413	0.0351645
40406	DMSP 5D-2 F13 DEB	0.0012147	757.957	3.38995	0.847542	0.37669	0.211889	0.135609	0.0941736	0.0691891	0.0529728	0.0418551	0.033903
40407	DMSP 5D-2 F13 DEB	0.000552	831.98	3.42013	0.855086	0.380043	0.213776	0.136817	0.0950117	0.0698046	0.0534443	0.0422279	0.034205
40408	DMSP 5D-2 F13 DEB	0.0054894	651.067	3.38267	0.845722	0.375882	0.211434	0.135318	0.0939714	0.0690405	0.0528593	0.0417654	0.0338298
40409	DMSP 5D-2 F13 DEB	0.0002248	826.711	3.41539	0.853902	0.379517	0.213479	0.136627	0.0948804	0.0697081	0.0533704	0.0421692	0.0341568
40410	DMSP 5D-2 F13 DEB	0.0019113	824.798	3.42727	0.856874	0.380837	0.214223	0.137103	0.0952101	0.0699508	0.0535563	0.0423164	0.0342765
40411	DMSP 5D-2 F13 DEB	0.0028014	829.322	3.44276	0.860745	0.382558	0.21519	0.137722	0.0956402	0.0702664	0.0537978	0.0425078	0.0344308
40412	DMSP 5D-2 F13 DEB	0.0020321	809.872	3.42391	0.856032	0.380463	0.214012	0.136968	0.0951168	0.069882	0.0535036	0.0422745	0.0342422
40413	DMSP 5D-2 F13 DEB	0.0017748	804.306	3.41672	0.854235	0.379664	0.213563	0.13668	0.0949174	0.0697353	0.0533914	0.042186	0.0341709
40414	DMSP 5D-2 F13 DEB	0.0016044	805.844	3.4157	0.853979	0.37955	0.213498	0.136639	0.0948885	0.0697144	0.0533755	0.0421731	0.0341607
40415	DMSP 5D-2 F13 DEB	0.0008767	821.077	3.41677	0.854247	0.37967	0.213566	0.136682	0.0949183	0.0697363	0.0533919	0.0421862	0.0341715
40416	DMSP 5D-2 F13 DEB	0.0003987	826.618	3.41685	0.854266	0.379679	0.21357	0.136685	0.0949207	0.0697379	0.0533931	0.0421871	0.0341716
40418	DMSP 5D-2 F13 DEB	0.0011397	810.455	3.41616	0.854093	0.379602	0.213527	0.136658	0.0949019	0.069724	0.0533827	0.0421791	0.0341654
40420	COSMOS 2503	0.0010322	560.564	3.29703	0.824313	0.366366	0.206082	0.131893	0.0915925	0.0672923	0.051521	0.0407079	0.0329737
40431	DMSP 5D-2 F13 DEB	0.0097088	666.043	3.43158	0.857953	0.381317	0.214492	0.137275	0.09533	0.0700389	0.0536235	0.0423692	0.0343189
40434	DMSP 5D-2 F13 DEB	0.0190826	737.234	3.57067	0.89273	0.396774	0.223187	0.14284	0.0991948	0.0728778	0.0557972	0.0440873	0.0357109
40435	DMSP 5D-2 F13 DEB	0.0048402	806.404	3.44919	0.862353	0.383274	0.215592	0.13798	0.0958192	0.070398	0.0538985	0.0425865	0.0344958
40436	DMSP 5D-2 F13 DEB	0.0235563	827.676	3.66632	0.916659	0.40741	0.229169	0.146669	0.101854	0.0748314	0.0572932	0.0452685	0.0366676
40437	DMSP 5D-2 F13 DEB	0.0037907	775.13	3.42358	0.855951	0.380427	0.213992	0.136955	0.0951079	0.0698755	0.0534984	0.0422708	0.0342394
40438	DMSP 5D-2 F13 DEB	0.0032724	807.072	3.43279	0.858253	0.381451	0.214568	0.137324	0.095364	0.0700636	0.0536427	0.0423846	0.0343315
40439	DMSP 5D-2 F13 DEB	0.0012693	580.047	3.30574	0.82649	0.367334	0.206626	0.132241	0.0918349	0.0674705	0.0516573	0.0408156	0.033061
40441	DMSP 5D-2 F13 DEB	0.0023755	822.973	3.43079	0.857754	0.381229	0.214442	0.137244	0.0953083	0.0700225	0.0536114	0.0423594	0.0343112
40442	DMSP 5D-2 F13 DEB	0.0010073	834.766	3.42215	0.855594	0.380269	0.213902	0.136898	0.0950684	0.0698463	0.0534762	0.0422528	0.0342252
40443	DMSP 5D-2 F13 DEB	0.0041333	786.45	3.4344	0.858657	0.38163	0.214668	0.137387	0.0954085	0.0700963	0.0536678	0.0424041	0.0343479
40444	DMSP 5D-2 F13 DEB	0.0020885	718.013	3.37343	0.843413	0.374855	0.210856	0.134949	0.0937149	0.0688514	0.0527143	0.0416513	0.0337381
40447	DMSP 5D-2 F13 DEB	0.0016615	806.7	3.4189	0.854781	0.379907	0.213699	0.136768	0.0949779	0.06978	0.0534256	0.0422131	0.0341929
40448	DMSP 5D-2 F13 DEB	0.0049632	825.091	3.45981	0.865011	0.384454	0.216257	0.138405	0.0961147	0.0706147	0.0540644	0.0427178	0.0346018
40449	DMSP 5D-2 F13 DEB	0.0031595	822.232	3.44237	0.860648	0.382516	0.215166	0.137706	0.0956297	0.0702588	0.0537916	0.0425023	0.0344273
40450	DMSP 5D-2 F13 DEB	0.001672	804.384	3.41847	0.854672	0.37986	0.213672	0.136751	0.0949658	0.069771	0.0534186	0.0422077	0.0341877
40461	DMSP 5D-2 F13 DEB	0.0042292	729.558	3.40753	0.851938	0.378644	0.212988	0.136313	0.094662	0.0695475	0.0532475	0.0420722	0.0340783
40462	DMSP 5D-2 F13 DEB	0.0056627	817.713	3.46339	0.865906	0.384852	0.21648	0.138548	0.0962138	0.0706881	0.0541209	0.0427619	0.0346375
40463	DMSP 5D-2 F13 DEB	0.0051304	738.856	3.42335	0.855893	0.380402	0.213977	0.136946	0.0951015	0.0698709	0.0534948	0.0422677	0.0342371
40464	DMSP 5D-2 F13 DEB	0.0093756	831.076	3.51059	0.877704	0.390095	0.21943	0.140435	0.0975253	0.0716509	0.054858	0.0433448	0.0351095
40465	DMSP 5D-2 F13 DEB	0.0049212	826.455	3.45981	0.865007	0.384452	0.216256	0.138404	0.0961142	0.0706146	0.0540645	0.0427176	0.0346013
40466	DMSP 5D-2 F13 DEB	0.0054294	709.913	3.40301	0.850812	0.378143	0.212707	0.136133	0.0945368	0.0694559	0.0531774	0.0420167	0.034034
40467	DMSP 5D-2 F13 DEB	0.0057	525.785	3.31885	0.829767	0.36879	0.207445	0.132765	0.0921987	0.0677378	0.0518618	0.0409776	0.0331922
40468	DMSP 5D-2 F13 DEB	0.0015677	804.213	3.4148	0.853755	0.379451	0.213442	0.136604	0.0948637	0.069696	0.0533613	0.0421617	0.0341516
40469	DMSP 5D-2 F13 DEB	0.0034525	769.07	3.42023	0.855112	0.380055	0.213781	0.13682	0.0950147	0.0698065	0.0534458	0.0422293	0.0342054
40470	DMSP 5D-2 F13 DEB	0.0056319	826.619	3.46736	0.866898	0.385293	0.216728	0.138706	0.0963245	0.0707685	0.0541825	0.042811	0.0346772
40471	DMSP 5D-2 F13 DEB	0.002908	825.65	3.44244	0.860666	0.382523	0.215171	0.13771	0.0956318	0.0702602	0.0537934	0.0425036	0.0344279
40472	DMSP 5D-2 F13 DEB	0.0124729	561.38	3.40745	0.851926	0.378637	0.212985	0.136311	0.0946606	0.069547	0.0532472	0.0420723	0.034078
40473	DMSP 5D-2 F13 DEB	0.0132088	826.776	3.53564	0.883972	0.392881	0.220997	0.141438	0.0982216	0.0721625	0.0552498	0.0436545	0.0353603
40474	DMSP 5D-2 F13 DEB	0.0065845	674.756	3.39865	0.849719	0.377657	0.212434	0.135958	0.0944152	0.0693666	0.0531092	0.0419625	0.0339899
40475	DMSP 5D-2 F13 DEB	0.0055899	814.755	3.4611	0.865331	0.384597	0.216337	0.138456	0.0961502	0.0706413	0.0540846	0.0427335	0.0346143
40476	DMSP 5D-2 F13 DEB	0.0092913	674.501	3.42643	0.856669	0.380747	0.214172	0.13707	0.0951875	0.0699337	0.0535434	0.0423059	0.0342679
40477	DMSP 5D-2 F13 DEB	0.0030611	784.356	3.42251	0.855681	0.380307	0.213924	0.136912	0.0950775	0.0698529	0.0534817	0.0422569	0.0342286
40478	DMSP 5D-2 F13 DEB	0.0077263	832.473	3.4963	0.874137	0.388511	0.218539	0.139865	0.0971285	0.0713598	0.0546349	0.0431688	0.0349673
40479	DMSP 5D-2 F13 DEB	0.0004773	829.668	3.41836	0.854647	0.379847	0.213665	0.136746	0.0949629	0.0697689	0.0534168	0.0422061	0.0341874
40480	DMSP 5D-2 F13 DEB	0.0082539	812.469	3.48997	0.872553	0.387806	0.218142	0.139611	0.0969528	0.0712309	0.0545365	0.0430908	0.0349035
40481	DMSP 5D-2 F13 DEB	0.0064735	806.281	3.46747	0.866923	0.385304	0.216735	0.138711	0.0963271	0.0707712	0.0541845	0.0428124	0.0346784
40487	DMSP 5D-2 F13 DEB	0.0064761	826.259	3.4783	0.869635	0.38651	0.217413	0.139144	0.0966286	0.0709925	0.0543538	0.0429464	0.0347864
40489	DMSP 5D-2 F13 DEB	0.0065717	814.602	3.47133	0.867887	0.385733	0.216976	0.138865	0.0964343	0.0708499	0.0542447	0.0428596	0.0347168
40490	DMSP 5D-2 F13 DEB	0.0175292	827.13	3.59409	0.898585	0.399376	0.22465	0.143776	0.0998455	0.073356	0.0561631	0.0443762	0.0359445
40491	DMSP 5D-2 F13 DEB	0.0035618	769.649	3.41904	0.854815	0.379923	0.213708	0.136773	0.0949817	0.0697826	0.0534277	0.0422147	0.0341944
40492	DMSP 5D-2 F13 DEB	0.0033594	783.625	3.42711	0.856833	0.38082	0.214212	0.137097	0.095206	0.0699474	0.0535532	0.0423138	0.0342748
40493	DMSP 5D-2 F13 DEB	0.006446	675.186	3.39993	0.85004	0.3778	0.212514	0.136009	0.0944508	0.0693926	0.0531287	0.0419783	0.0340033
40494	DMSP 5D-2 F13 DEB	0.0075816	605.908	3.38049	0.845177	0.375639	0.211298	0.135231	0.0939104	0.0689959	0.052825	0.0417382	0.0338084
40495	DMSP 5D-2 F13 DEB	0.0070064	710.705	3.41242	0.853161	0.379188	0.213294	0.136509	0.0947979	0.0696477	0.0533242	0.042133	0.0341281
40496	DMSP 5D-2 F13 DEB	0.0038458	754.27	3.4138	0.853504	0.37934	0.21338	0.136564	0.0948358	0.0696758	0.0533455	0.0421499	0.0341417
40497	DMSP 5D-2 F13 DEB	0.0005717	815.541	3.41347	0.853422	0.379303	0.213359	0.13655	0.0948268	0.0696691	0.0533401	0.0421459	0.0341378
40498	DMSP 5D-2 F13 DEB	0.0037541	816.157	3.44421	0.861109	0.382719	0.215281	0.13778	0.0956807	0.0702964	0.0538206	0.0425249	0.0344458
40499	DMSP 5D-2 F13 DEB	0.001475	809.974	3.41866	0.85472	0.37988	0.213684	0.136758	0.0949712	0.0697749	0.0534213	0.0422101	0.03419
40500	DMSP 5D-2 F13 DEB	0.0031833	805.161	3.43371	0.858482	0.381553	0.214625	0.13736	0.0953894	0.0700822	0.0536567	0.0423958	0.0343412
40501	DMSP 5D-2 F13 DEB	0.012343	586.008	3.42437	0.856157	0.380519	0.214043	0.136988	0.0951306	0.0698923	0.053511	0.0422809	0.0342471
40502	DMSP 5D-2 F13 DEB	0.0078318	651.954	3.40943	0.852412	0.378855	0.213106	0.136389	0.0947146	0.0695862	0.0532771	0.0420958	0.0340978
40504	DMSP 5D-2 F13 DEB	0.0057703	828.111	3.47037	0.867651	0.385628	0.216916	0.138827	0.0964083	0.0708307	0.0542297	0.0428484	0.0347074
40508	DMSP 5D-2 F13 DEB	0.0056269	827.622	3.46884	0.867266	0.385457	0.216821	0.138766	0.0963652	0.070799	0.0542058	0.0428289	0.034692
40509	DMSP 5D-2 F13 DEB	0.0025729	803.122	3.42485	0.856267	0.380569	0.214071	0.137006	0.0951432	0.0699014	0.0535186	0.0422857	0.0342517
40510	DMSP 5D-2 F13 DEB	0.0084134	592.404	3.38645	0.846674	0.376304	0.211672	0.13547	0.0940767	0.0691181	0.0529187	0.0418119	0.0338684
40511	DMSP 5D-2 F13 DEB	0.0020926	818.498	3.43054	0.85769	0.381201	0.214427	0.137234	0.0953013	0.0700177	0.0536074	0.0423567	0.0343091
40513	DMSP 5D-2 F13 DEB	0.000608	827.485	3.41876	0.854744	0.379891	0.21369	0.136762	0.0949735	0.0697771	0.0534232	0.0422113	0.0341908
40514	DMSP 5D-2 F13 DEB	0.0035672	611.781	3.34648	0.836672	0.371859	0.209172	0.133871	0.0929656	0.0683014	0.0522938	0.0413188	0.0334689
40515	DMSP 5D-2 F13 DEB	0.0028392	818.562	3.43814	0.85959	0.382045	0.214901	0.137537	0.0955123	0.0701726	0.053726	0.0424501	0.0343853
40516	DMSP 5D-2 F13 DEB	0.0026565	811.619	3.41707	0.854321	0.379703	0.213584	0.136694	0.094927	0.0697426	0.0533966	0.0421899	0.0341738
40517	DMSP 5D-2 F13 DEB	0.0029437	782.068	3.42128	0.855376	0.380173	0.213848	0.136863	0.0950445	0.0698283	0.053463	0.0422426	0.0342162
40518	DMSP 5D-2 F13 DEB	0.010798	652.216	3.44013	0.86009	0.382267	0.215027	0.137617	0.0955678	0.0702132	0.0537572	0.0424745	0.034405
40519	DMSP 5D-2 F13 DEB	0.0123575	613.274	3.43352	0.858441	0.381535	0.214614	0.137354	0.0953851	0.070079	0.0536542	0.0423936	0.0343388
40520	DMSP 5D-2 F13 DEB	0.0034982	760.86	3.41489	0.853778	0.379462	0.213448	0.136607	0.0948667	0.069698	0.0533625	0.0421631	0.0341524
40521	DMSP 5D-2 F13 DEB	0.003935	762.695	3.42076	0.855245	0.380114	0.213815	0.136843	0.0950291	0.0698177	0.0534542	0.042236	0.0342115
40522	DMSP 5D-2 F13 DEB	0.00039	800.309	3.40379	0.851003	0.378229	0.212755	0.136163	0.0945586	0.0694713	0.0531891	0.0420264	0.0340414
40523	DMSP 5D-2 F13 DEB	0.0021843	790.115	3.41462	0.85371	0.379432	0.213431	0.136596	0.0948588	0.0696926	0.0533579	0.0421599	0.0341497
40524	DMSP 5D-2 F13 DEB	0.0069515	697.525	3.40769	0.851978	0.378662	0.212999	0.13632	0.0946668	0.0695511	0.0532505	0.0420745	0.0340807
40525	DMSP 5D-2 F13 DEB	0.0019591	810.945	3.42346	0.855921	0.380414	0.213984	0.13695	0.0951046	0.0698729	0.0534966	0.0422689	0.0342385
40526	DMSP 5D-2 F13 DEB	0.0034855	785.275	3.42916	0.857347	0.381048	0.214341	0.137179	0.095263	0.0699892	0.0535861	0.0423394	0.0342952
40527	DMSP 5D-2 F13 DEB	0.0053188	823.071	3.4639	0.866031	0.384907	0.216512	0.138568	0.096228	0.0706984	0.0541283	0.0427684	0.0346426
40528	TITAN 4B DEB	0.0066345	542.388	3.32935	0.832391	0.369956	0.208102	0.133185	0.0924898	0.0679517	0.0520257	0.0411069	0.033297
40529	TITAN 4B DEB	0.0065915	541.67	3.32867	0.832221	0.36988	0.208059	0.133158	0.0924711	0.067938	0.0520153	0.0410985	0.0332903
40530	CZ-4B DEB	0.0223909	591.904	3.53186	0.883039	0.392468	0.220764	0.14129	0.0981176	0.0720868	0.0551916	0.0436083	0.0353233
40531	CZ-4B DEB	0.0231474	591.449	3.52528	0.88139	0.391734	0.220351	0.141026	0.0979343	0.0719521	0.0550884	0.0435266	0.0352569
40532	CZ-4B DEB	0.0232761	594.052	3.52848	0.882194	0.392092	0.220554	0.141155	0.0980248	0.0720185	0.0551392	0.043567	0.035289
40533	CZ-4B DEB	0.0213614	591.505	3.50973	0.877508	0.39001	0.219382	0.140405	0.0975036	0.0716354	0.0548461	0.0433354	0.0351022
40536	KOMPSAT 3A	9.72e-05	525.321	3.27083	0.817759	0.363454	0.204444	0.130844	0.0908644	0.066758	0.0511117	0.0403843	0.0327113
40537	SL-24 DEB	0.0004652	341.283	3.18737	0.796895	0.35418	0.199227	0.127506	0.088546	0.0650546	0.0498072	0.0393544	0.031877
40541	SL-24 R/B	0.0619733	521.845	3.95575	0.989022	0.439575	0.247263	0.158249	0.109896	0.0807393	0.0618161	0.0488427	0.0395626
40552	GONETS M 11 (M21)	0.0015838	1479.32	3.73701	0.934312	0.415255	0.233582	0.149493	0.103815	0.0762724	0.0583958	0.0461402	0.0373738
40553	GONETS M 12 (M22)	0.0014769	1480.17	3.73792	0.93454	0.415357	0.233639	0.149529	0.10384	0.0762907	0.0584106	0.0461512	0.0373827
40554	GONETS M 13 (M23)	0.0013624	1481	3.73797	0.934554	0.415362	0.233643	0.149532	0.103842	0.076292	0.0584116	0.0461521	0.0373833
40555	COSMOS 2504	0.0616956	577.55	3.98558	0.996492	0.44289	0.249129	0.159443	0.110724	0.0813486	0.0622826	0.049211	0.0398609
40556	BREEZE-KM R/B	0.0214577	1171.13	3.81139	0.952924	0.423527	0.238235	0.152471	0.105883	0.0777917	0.0595591	0.0470591	0.0381184
40558	DMSP 5D-2 F13 DEB	0.0056632	824.855	3.4668	0.866758	0.385231	0.216693	0.138684	0.0963084	0.0707577	0.0541738	0.0428039	0.0346714
40559	DMSP 5D-2 F13 DEB	0.0060985	805.87	3.4663	0.866636	0.385176	0.216663	0.138665	0.0962949	0.0707473	0.0541664	0.0427981	0.0346666
40560	DMSP 5D-2 F13 DEB	0.0019165	796.485	3.41437	0.853649	0.379404	0.213416	0.136587	0.0948524	0.0696874	0.053355	0.0421571	0.0341472
40561	DMSP 5D-2 F13 DEB	0.0067218	667.378	3.40025	0.850123	0.377838	0.212534	0.136023	0.0944609	0.0693996	0.0531341	0.0419828	0.0340061
40562	DMSP 5D-2 F13 DEB	0.0011994	802.771	3.41038	0.852652	0.378961	0.213167	0.136427	0.0947412	0.069606	0.053292	0.0421075	0.0341076
40563	DMSP 5D-2 F13 DEB	0.0023376	797.915	3.42326	0.85587	0.380391	0.213971	0.136942	0.0950987	0.0698685	0.0534933	0.042266	0.0342362
40564	DMSP 5D-2 F13 DEB	0.0031288	773.479	3.41739	0.854406	0.37974	0.213605	0.136708	0.094936	0.069749	0.0534018	0.0421943	0.0341779
40565	DMSP 5D-2 F13 DEB	0.0186497	832.902	3.61472	0.903748	0.40167	0.225941	0.144603	0.100419	0.0737771	0.0564856	0.0446308	0.0361511
40566	DMSP 5D-2 F13 DEB	0.0083405	690.242	3.4204	0.85516	0.380075	0.213793	0.136828	0.09502	0.0698105	0.053449	0.0422313	0.0342072
40567	DMSP 5D-2 F13 DEB	0.0078959	658.744	3.41127	0.852879	0.379063	0.213224	0.136464	0.0947668	0.0696248	0.0533065	0.0421186	0.0341162
