# TITAN 3C TRANSTAGE DEB (43453), e: 0.0991889, p: 29907.5, a: 37898.4
# FREGAT DEB (45635), e: 0.199661, p: 474.246, a: 3893.18
# DELTA 2 R/B (40060), e: 0.306813, p: 2379.3, a: 10131.6
# ATLAS 5 CENTAUR DEB (44008), e: 0.397373, p: 10702.9, a: 33229.3
# ATLAS 5 CENTAUR DEB (43955), e: 0.499773, p: 7237.65, a: 34444.5
# FALCON 9 R/B (44869), e: 0.60021, p: 280.274, a: 20273
# BREEZE-M DEB (TANK) (40260), e: 0.699996, p: 955.296, a: 35177.3
# BREEZE-M R/B (41582), e: 0.801434, p: 1368.97, a: 63905.1
# MMS 1 (40482), e: 0.862811, p: 6958.97, a: 174719
174	0.968472	48.2811	1.2405	2.23893	0.783327	0.561495	1.50199	4.47839	0.948617	
175	0.96844	19.4113	1.24054	2.16681	0.783175	0.567474	1.49837	4.4913	0.946619	
176	0.968384	11.8612	1.23918	2.10288	0.783019	0.57314	1.49477	4.50387	0.944649	
177	0.968327	8.39426	1.23855	2.04581	0.78286	0.580326	1.49119	4.51646	0.94278	
178	0.968333	6.39121	1.23794	1.99455	0.782697	0.583626	1.48764	4.52937	0.940937	
179	0.968273	5.09006	1.23736	1.94827	0.782531	0.588486	1.4841	4.5429	0.93905	
180	0.96821	4.11047	1.23679	1.90626	0.78236	0.593095	1.32973	4.55579	0.937192	
181	0.968168	3.49605	1.23625	1.86796	0.781944	0.597344	1.47725	4.56867	0.935362	
182	0.968167	2.97593	1.23572	1.83291	0.781524	0.601335	1.47379	4.58125	0.933561	
183	0.968099	2.56301	1.23522	1.8007	0.781341	0.605055	1.47035	4.59385	0.931789	
184	0.96803	2.22726	1.23473	1.771	0.781154	0.608419	1.46693	4.60672	0.930046	
185	0.968022	1.95146	1.23426	1.74353	0.780962	0.611506	1.46354	4.62013	0.928332	
186	0.96797	1.71664	1.23381	1.71806	0.780765	0.614304	1.46017	4.63298	0.926649	
187	0.967895	1.51612	1.23338	1.69436	0.780564	0.616752	1.45682	4.64557	0.924994	
188	0.967818	1.34201	1.23296	1.67226	0.780357	0.618893	1.45349	4.65816	0.923371	
189	0.967801	1.19021	1.23257	1.65161	0.780144	0.620746	1.45019	4.671	0.921644	
190	0.96772	1.05737	1.23219	1.63226	0.779927	0.622267	1.44691	4.68383	0.920082	
191	0.967638	0.939575	1.23183	1.61411	0.779704	0.623466	1.44365	4.6971	0.918551	
192	0.967573	0.835504	1.23148	1.59703	0.779474	0.62448	1.44041	4.7099	0.917052	
193	0.967546	0.740911	1.23115	1.58095	0.779712	0.624921	1.43719	4.72248	0.915585	
194	0.967456	0.655486	1.23084	1.56577	0.77947	0.625444	1.434	4.73506	0.914149	
195	0.967365	0.577581	1.23054	1.55163	0.779222	0.625097	1.43083	4.74784	0.912746	
196	0.96733	0.506637	1.23025	1.53785	0.778967	0.624711	1.42768	4.761	0.911376	
197	0.967253	0.442064	1.22999	1.52497	0.778705	0.624022	1.42455	4.77374	0.910039	
198	0.967155	0.382761	1.23045	1.51276	0.778437	0.622998	1.42144	4.78648	0.908736	
199	0.967054	0.328123	1.2295	1.50115	0.778161	0.621678	1.41836	4.79904	0.907529	
200	0.967008	0.278007	1.22928	1.4901	0.777879	0.620034	1.4153	4.8116	0.906355	
201	0.966902	0.231187	1.22907	1.47958	0.777588	0.618128	1.41226	4.82432	0.905155	
202	0.966794	0.187746	1.22888	1.46955	0.777291	0.615907	1.40924	4.83733	0.90399	
203	0.966702	0.147313	1.2287	1.45997	0.776754	0.613366	1.40624	4.85001	0.902862	
204	0.966643	0.109878	1.22853	1.45082	0.77621	0.610594	1.40327	4.86255	0.90177	
205	0.966527	0.0755784	1.22838	1.44207	0.77589	0.607512	1.40032	4.8751	0.900716	
206	0.966408	0.0453419	1.22824	1.4337	0.775561	0.604117	1.39739	4.88777	0.8997	
207	0.966339	0.0257569	1.22812	1.42567	0.775223	0.600524	1.39448	4.90043	0.898722	
208	0.966232	0.0341075	1.228	1.41798	0.774877	0.59667	1.39159	4.91327	0.897784	
209	0.966104	0.0570204	1.22791	1.4106	0.774522	0.591253	1.38873	4.92589	0.896886	
210	0.965974	0.0815996	1.22782	1.40352	0.774157	0.588146	1.38588	4.93842	0.896029	
211	0.965891	0.105655	1.22775	1.39672	0.773783	0.583564	1.38306	4.95095	0.895102	
212	0.965754	0.128833	1.22768	1.39018	0.7734	0.578648	1.38026	4.96356	0.89433	
213	0.965614	0.150991	1.22764	1.38388	0.773006	0.57355	1.37749	4.97627	0.893601	
214	0.965487	0.172367	1.2276	1.37783	0.77305	0.568283	1.37473	4.98884	0.892917	
215	0.965389	0.192571	1.22757	1.372	0.772635	0.562687	1.372	5.04742	0.892278	
216	0.965239	0.211855	1.22756	1.36638	0.772209	0.556934	1.36929	5.0132	0.891685	
217	0.965085	0.230272	1.22756	1.36096	0.771771	0.551037	1.3666	5.02606	0.89114	
218	0.964975	0.247708	1.22757	1.35574	0.771323	0.544814	1.36393	5.03884	0.890643	
219	0.964829	0.264359	1.22759	1.35091	0.770863	0.538458	1.36128	5.05152	0.890196	
220	0.964663	0.280453	1.22692	1.34583	0.770392	0.531843	1.35866	5.06409	0.8898	
221	0.964494	0.295872	1.22767	1.34113	0.769908	0.525178	1.35606	5.07656	0.889456	
222	0.964367	0.311067	1.22772	1.33659	0.769413	0.518264	1.35348	5.08894	0.889215	
223	0.964189	0.325272	1.22779	1.3322	0.768904	0.511099	1.35092	5.10122	0.889029	
224	0.964008	0.338913	1.22786	1.32796	0.768166	0.503908	1.34839	5.11337	0.888849	
225	0.963866	0.35179	1.22795	1.32386	0.767417	0.496474	1.34588	5.18163	0.888728	
226	0.96369	0.364153	1.22805	1.31989	0.766871	0.488796	1.34339	5.1391	0.888666	
227	0.963496	0.376272	1.22815	1.31606	0.766312	0.48111	1.34092	5.15165	0.888667	
228	0.963296	0.387943	1.22827	1.31234	0.765738	0.473185	1.33847	5.16421	0.888731	
229	0.963134	0.399714	1.2284	1.30874	0.76515	0.46502	1.33605	5.17672	0.88886	
230	0.962925	0.410574	1.22854	1.30526	0.764547	0.456862	1.33365	5.18904	0.889058	
231	0.962711	0.421053	1.22868	1.30188	0.763929	0.448551	1.33127	5.20153	0.889325	
232	0.962505	0.430887	1.22884	1.29861	0.763296	0.43992	1.32892	5.21412	0.889665	
233	0.962321	0.440369	1.22901	1.29544	0.762648	0.431219	1.32658	5.22673	0.889993	
234	0.96209	0.449805	1.22919	1.29237	0.761983	0.422452	1.32427	5.23924	0.890487	
235	0.961855	0.45893	1.22937	1.28939	0.761716	0.413363	1.32054	5.25175	0.891061	
236	0.961652	0.467759	1.22957	1.28651	0.761016	0.404208	1.31828	5.26399	0.891719	
237	0.961417	0.476926	1.22977	1.28371	0.760299	0.394988	1.31604	5.2765	0.892464	
238	0.961164	0.485215	1.22998	1.28099	0.759565	0.385443	1.31382	5.28917	0.893298	
239	0.960904	0.493247	1.23021	1.27836	0.758812	0.375832	1.31163	5.30188	0.894227	
240	0.960675	0.500708	1.23044	1.2758	0.758041	0.365981	1.30946	5.31443	0.895254	
241	0.960402	0.507931	1.23068	1.27333	0.757251	0.356146	1.30732	5.32662	0.896382	
242	0.960123	0.515252	1.23093	1.27092	0.756442	0.346068	1.3052	5.33917	0.897617	
243	0.959849	0.522358	1.2305	1.26836	0.755613	0.335747	1.3031	5.35175	0.898963	
244	0.95959	0.529941	1.23145	1.26633	0.754764	0.325433	1.30102	5.36455	0.900463	
245	0.959289	0.536653	1.23172	1.26413	0.753697	0.31487	1.29897	5.37739	0.902084	
246	0.958981	0.543177	1.23201	1.262	0.752611	0.30406	1.29694	5.39003	0.903795	
247	0.958697	0.549167	1.2323	1.25993	0.751701	0.293243	1.29493	5.4022	0.90564	
248	0.958383	0.554981	1.2326	1.25792	0.750768	0.282171	1.29295	5.41487	0.907626	
249	0.958051	0.560978	1.23291	1.25598	0.749813	0.270845	1.291	5.42782	0.909761	
250	0.95771	0.566814	1.23322	1.25409	0.748835	0.259493	1.28906	5.44082	0.912052	
251	0.957391	0.572497	1.23355	1.25225	0.747834	0.247951	1.28716	5.45358	0.914509	
252	0.957032	0.578765	1.23388	1.25048	0.746808	0.236074	1.28527	5.46636	0.91714	
253	0.956663	0.584163	1.23422	1.24875	0.745757	0.224075	1.28341	5.47857	0.919956	
254	0.956295	0.589424	1.23457	1.24708	0.744681	0.215426	1.28158	5.4914	0.922968	
255	0.955935	0.594176	1.23492	1.24545	0.743578	0.199486	1.27977	5.50459	0.926188	
256	0.955537	0.598802	1.23528	1.24388	0.742821	0.186873	1.27798	5.51784	0.92957	
257	0.955128	0.603676	1.23565	1.24235	0.741663	0.174101	1.27622	5.53079	0.93325	
258	0.954735	0.608432	1.23603	1.24087	0.740476	0.160992	1.27448	5.54309	0.937182	
259	0.954312	0.61384	1.23642	1.23944	0.739261	0.147711	1.27277	5.55611	0.941385	
260	0.953868	0.618376	1.23681	1.23804	0.738017	0.134148	1.27109	5.56918	0.945877	
